Smiles,MW,LogP,HBA,HBD,PSA,Fsp3,SA,MCE18,NP_Score,Lipinski_Pass,Pfizer_pass,Fsp3_pass,MCE_pass,SA_pass,NP_pass,Final_pass,PAINS,BMS,CHE
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CO)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,659.817,3.414900000000001,10,6,190.69,0.7222222222222222,5.769226079169826,52,2.444871304257687,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](CO)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)OC(=O)c1ccccc1,707.8610000000002,4.318700000000002,10,6,190.69,0.6,5.628204023219848,63,2.163715137784506,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)[C@H](C)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,659.817,3.4133000000000013,10,6,190.69,0.7222222222222222,5.811548560457897,52,2.541052682473888,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)[C@H](C)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,673.844,3.8034000000000026,10,6,190.69,0.7297297297297297,5.852647312442289,52,2.382472649673369,False,True,True,True,True,True,False,True,True,True
C[C@H](O)[C@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,721.888,4.707200000000003,10,6,190.69,0.6097560975609756,5.716506659581364,63,2.11391275211487,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CS)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,661.858,3.9623000000000017,10,6,170.45999999999998,0.7142857142857143,5.774803607270211,52,2.555054021724683,False,True,True,True,True,True,False,True,False,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CS)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,675.885,4.352400000000003,10,6,170.45999999999998,0.7222222222222222,5.814659475042247,52,2.3954457724710085,False,True,True,True,True,True,False,True,False,True
CC(C)(/C=C/[C@@H](N[C@@H](CS)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)OC(=O)c1ccccc1,723.9290000000002,5.256200000000004,10,6,170.45999999999998,0.6,5.669294520957404,63,2.118166118294822,False,True,True,True,True,True,False,True,False,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)C(C)C)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,657.845,4.688500000000004,9,5,170.45999999999998,0.7297297297297297,5.707217740966647,50,2.464176800797216,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)C(C)C)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,671.8720000000001,5.078600000000004,9,5,170.45999999999998,0.7368421052631579,5.749564689672351,50,2.307198348864961,False,True,True,True,True,True,False,True,True,True
CC(C)[C@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,719.916,5.9824000000000055,9,5,170.45999999999998,0.6190476190476191,5.61820577594186,61,2.044428782137877,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CC(C)C)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,671.872,5.078600000000004,9,5,170.45999999999998,0.7368421052631579,5.701548443518504,50,2.453460261083942,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CC(C)C)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,685.899,5.468700000000005,9,5,170.45999999999998,0.7435897435897436,5.744779445518819,50,2.302439976302677,False,True,True,True,True,True,False,True,True,True
CC(C)C[C@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,733.943,6.372500000000007,9,5,170.45999999999998,0.627906976744186,5.623299833707166,61,2.0426430106741456,False,True,True,True,True,True,False,True,True,True
CC[C@H](C)[C@H](N[C@H](/C=C/C(C)(C)OC(C)=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,671.8720000000001,5.078600000000003,9,5,170.45999999999998,0.7368421052631579,5.79000731244229,50,2.4339042743021824,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)[C@@H](C)CC)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,685.8990000000001,5.468700000000005,9,5,170.45999999999998,0.7435897435897436,5.832391371173372,50,2.2868902480173823,False,True,True,True,True,True,False,True,True,True
CC[C@H](C)[C@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,733.943,6.372500000000007,9,5,170.45999999999998,0.627906976744186,5.707658135691506,61,2.0249319283057594,False,True,True,True,True,True,False,True,True,True
CSCC[C@@H](N[C@H](/C=C/C(C)(C)OC(C)=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,689.912,4.785600000000003,10,5,170.45999999999998,0.7297297297297297,5.745828557804218,52,2.30401808329934,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CCSC)C(=O)O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,703.9390000000001,5.175700000000004,10,5,170.45999999999998,0.7368421052631579,5.787959731185187,52,2.156047638881027,False,True,True,True,True,True,False,True,True,True
CSCC[C@@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,751.9830000000001,6.079500000000006,10,5,170.45999999999998,0.6190476190476191,5.664355678431814,63,1.9072991515484683,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](NCC(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,613.7480000000002,3.8721000000000014,9,4,167.29999999999998,0.6764705882352942,5.645982134640593,52,2.320896141004928,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](NCC(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,627.7750000000001,4.262200000000003,9,4,167.29999999999998,0.6857142857142857,5.684274444104823,52,2.1593977002448623,True,True,True,True,True,True,True,True,True,True
CC(C)(/C=C/[C@@H](NCC(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)OC(=O)c1ccccc1,675.8190000000002,5.166000000000005,9,4,167.29999999999998,0.5641025641025641,5.5211991183563605,63,1.890069739549333,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,627.7750000000001,4.260600000000003,9,4,167.29999999999998,0.6857142857142857,5.7256371273543145,52,2.275384185804574,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,641.802,4.650700000000004,9,4,167.29999999999998,0.6944444444444444,5.764440658589592,52,2.115684771070757,True,True,True,True,True,True,True,True,True,True
C[C@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,689.8460000000001,5.554500000000005,9,4,167.29999999999998,0.575,5.60811341645003,63,1.8577255078981263,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CO)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,643.7740000000001,3.233000000000001,10,5,187.53,0.6857142857142857,5.751631812435746,54,2.2866080970984632,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CO)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,657.801,3.623100000000001,10,5,187.53,0.6944444444444444,5.790654969138364,54,2.132711463262368,True,True,True,True,True,True,True,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](CO)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)OC(=O)c1ccccc1,705.8450000000003,4.526900000000002,10,5,187.53,0.575,5.642106119788098,65,1.8760384215731327,True,True,True,True,True,True,True,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)[C@H](C)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,657.801,3.621500000000001,10,5,187.53,0.6944444444444444,5.838613201244074,54,2.2288928414785683,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)[C@H](C)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,671.8280000000001,4.011600000000001,10,5,187.53,0.7027027027027027,5.877806658903119,54,2.0768161386987853,True,True,True,True,True,True,True,True,True,True
C[C@H](O)[C@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,719.8720000000001,4.915400000000004,10,5,187.53,0.5853658536585366,5.734366979955236,65,1.8317682804460231,True,True,True,True,True,True,True,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CS)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,659.842,4.170500000000003,10,5,167.29999999999998,0.6857142857142857,5.798201043204976,54,2.2361080972294656,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CS)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,673.869,4.560600000000004,10,5,167.29999999999998,0.6944444444444444,5.836088365010784,54,2.083285931475689,True,True,True,True,True,True,True,True,True,True
CC(C)(/C=C/[C@@H](N[C@@H](CS)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)OC(=O)c1ccccc1,721.9130000000002,5.464400000000005,10,5,167.29999999999998,0.575,5.683196617525654,65,1.8304894020834488,False,True,True,True,True,True,False,True,False,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)C(C)C)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,655.8290000000001,4.896700000000004,9,4,167.29999999999998,0.7027027027027027,5.729292055842143,52,2.1520169598018963,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)C(C)C)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,669.8560000000001,5.286800000000005,9,4,167.29999999999998,0.7105263157894737,5.7697337102225,52,2.001541837890377,False,True,True,True,True,True,False,True,True,True
CC(C)[C@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,717.9000000000001,6.190600000000006,9,4,167.29999999999998,0.5952380952380952,5.631075770405052,63,1.7622843104690311,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CC(C)C)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,669.856,5.286800000000005,9,4,167.29999999999998,0.7105263157894737,5.721717464068655,52,2.1478037501093588,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CC(C)C)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,683.883,5.676900000000006,9,4,167.29999999999998,0.717948717948718,5.763132482415124,52,2.003021353307167,False,True,True,True,True,True,False,True,True,True
CC(C)C[C@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,731.927,6.580700000000006,9,4,167.29999999999998,0.6046511627906976,5.634676574060916,63,1.7658220196028247,False,True,True,True,True,True,False,True,True,True
CC[C@H](C)[C@H](N[C@H](/C=C/C(C)(C)OC(C)=O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,669.8560000000001,5.286800000000004,9,4,167.29999999999998,0.7105263157894737,5.81516665890312,52,2.128247763327599,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C(=O)O)[C@@H](C)CC)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,683.8830000000002,5.676900000000005,9,4,167.29999999999998,0.717948717948718,5.8557347339803565,52,1.987471625021872,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C(=O)O)[C@@H](C)CC)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,683.8830000000002,5.676900000000005,9,4,167.29999999999998,0.717948717948718,5.8557347339803565,52,1.987471625021872,False,True,True,True,True,True,False,True,True,True
CSCC[C@H](N[C@H](/C=C/C(C)(C)OC(C)=O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,687.8960000000001,4.993800000000004,10,4,167.29999999999998,0.7027027027027027,5.765382642090633,54,1.9983615723247563,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](CCSC)C(=O)O)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,701.9230000000001,5.383900000000005,10,4,167.29999999999998,0.7105263157894737,5.805726210053763,54,1.856629015885516,False,True,True,True,True,True,False,True,True,True
CSCC[C@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1C(=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)C(=O)O,749.9670000000001,6.287700000000006,10,4,167.29999999999998,0.5952380952380952,5.675248688581098,65,1.630478160477147,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)NCC(=O)O,657.8010000000003,4.234700000000003,10,4,176.53,0.6944444444444444,5.679796807787519,54,2.5087559901956773,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](NCC(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,671.828,4.624800000000002,10,4,176.52999999999997,0.7027027027027027,5.721366158574149,54,2.4099301472275587,True,True,True,True,True,True,True,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)NCC(=O)O,719.8720000000003,5.528600000000005,10,4,176.53,0.5853658536585366,5.589219494088313,65,2.1368686114196405,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](C)C(=O)O,671.8280000000003,4.623200000000003,10,4,176.53,0.7027027027027027,5.757069305056966,54,2.462174785337205,True,True,True,True,True,True,True,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,685.855,5.0133000000000045,10,4,176.52999999999997,0.7105263157894737,5.798999036864972,54,2.3637806127583434,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](C)C(=O)O,733.8990000000003,5.917100000000006,10,4,176.53,0.5952380952380952,5.672520455638425,65,2.1016986028454783,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CO)C(=O)O,687.8270000000003,3.5956000000000023,11,5,196.76,0.7027027027027027,5.786990743595743,56,2.468899465336925,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CO)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,701.854,3.985700000000002,11,5,196.76,0.7105263157894737,5.828985934930075,56,2.3748237865847064,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CO)C(=O)O,749.8980000000004,4.889500000000005,11,5,196.76,0.5952380952380952,5.708965636877634,67,2.114476112150626,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@@H](C(=O)O)[C@H](C)O,701.8540000000004,3.984100000000003,11,5,196.76,0.7105263157894737,5.871594444144748,56,2.4110012976894546,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C(=O)O)[C@H](C)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,715.8810000000001,4.374200000000002,11,5,196.76,0.717948717948718,5.913662807660932,56,2.3174691218322687,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@@H](C(=O)O)[C@H](C)O,763.9250000000004,5.278000000000006,11,5,196.76,0.6046511627906976,5.797917521112012,67,2.0682854752563133,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CS)C(=O)O,703.8950000000003,4.533100000000004,11,5,176.53,0.7027027027027027,5.830649397441896,56,2.4214913021946005,False,True,True,True,True,True,False,True,False,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CS)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,717.9220000000001,4.923200000000004,11,5,176.52999999999997,0.7105263157894737,5.871644772275935,56,2.3283637867052285,False,True,True,True,True,True,False,True,False,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CS)C(=O)O,765.9660000000003,5.827000000000006,11,5,176.53,0.5952380952380952,5.747773329185327,67,2.0714575937437023,False,True,True,True,True,True,False,True,False,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@@H](C(=O)O)C(C)C,699.8820000000003,5.259300000000004,10,4,176.53,0.717948717948718,5.770464129067117,54,2.338737968913383,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C(=O)O)C(C)C)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,713.9090000000001,5.649400000000005,10,4,176.52999999999997,0.725,5.8136334179737,54,2.246622721071414,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@@H](C(=O)O)C(C)C,761.9530000000003,6.553200000000008,10,4,176.53,0.6136363636363636,5.702135994232483,65,2.002591540005339,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CC(C)C)C(=O)O,713.9090000000002,5.649400000000005,10,4,176.53,0.725,5.768505367077228,54,2.3311113988280243,False,True,True,True,True,True,False,True,True,True
